n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
18249282-bound,"
      Bound
",Lorelei James,"
  4.10
","

  6,804
  ratings
","

    676
    reviews
","FIRST IN A NEW SERIESIn the new Mastered series by New York Times bestselling author Lorelei James, a woman’s desire to shatter her inhibitions leaves her unprepared for where that erotic journey will take her….Former small-town girl Amery Hardwick is living her dream as a graphic designer in Denver, Colorado. She’s focused on building her business, which leaves little time for dating—not that she needs a romantic entanglement to fulfill her. When her friend signs up for a self-defense class as part of her recovery after an attack, Amery joins her for support. That’s where she meets him.Ronin Black, owner of the dojo, is so drawn to Amery that he takes over her training—in public and in private. The enigmatic Ronin pushes Amery’s boundaries from the start, and with each new tryst, Amery becomes addicted to the pleasure and to him. But when Amery senses Ronin is hiding something, she questions her total trust in him, despite the undeniable thrill of his possession….",0451467302,9780451467300),Paperback,,400 pages,"
            Published
        February 4th 2014
         by NAL

      ","['Erotica', 'BDSM', 'Romance', 'Adult Fiction', 'Erotica', 'Contemporary', 'Romance', 'Contemporary Romance', 'Romance', 'Erotic Romance']"
23705969-doctor-mari-teaches-about-healthy-anger,"
      DOCTOR MARI TEACHES ABOUT HEALTHY ANGER (Psychological Wholeness Series, #1)
",Denise Marie Mari,"
  5.00
","

  1
  rating
","

    0
    reviews
","ANGER is a feeling that is widely misunderstood, improperly handled, and sadly involved in many personal and family problems. Health professional Denise Marie Mari, Ph.D. gives common examples of ways that our all-too-human emotion of anger can actually be beneficial for everyday living! This is a book for anyone wanting to feel more whole.All proceeds from this book go to support clergy/religious programs of the House of Hope International.www.Lulu.com/spotlight/DoctorMari",None,Combine,Paperback,,12 pages,"
            Published
        October 20th 2014
         by House of Hope Press

      ",[]
752875,"
      The Father
",August Strindberg,"
  3.62
","

  1,501
  ratings
","

    102
    reviews
","The stormy personal life of the great Swedish dramatist August Strindberg was punctuated with duels between the sexes, with ruthless, aggressive women usurping the supposedly male prerogative of decision-making and leadership. More than in any of his other plays, Strindberg explores this theme in depth in The Father.In exploring the emotionally charged battle of the sexes and the clashes between scientific and religious convictions, The Father vividly delineates the essential quality of a man’s relationship with his wife and his daughter. The problem of paternity, trivial at the outset, develops into marital upheaval and a no-holds-barred struggle between man and woman.Widely regarded as one of Strindberg's best literary efforts, The Father remains one of the most gripping psychological dramas of the theater.",0486432173,9780486432175),Paperback,,104 pages,"
            Published
        September 18th 2003
         by Dover Publications

            
              (first published 1887)
            
","['Plays', 'Drama', 'Classics', 'Plays', 'Theatre', 'Fiction', 'European Literature', 'Swedish Literature', 'European Literature', 'Scandinavian Literature', 'Cultural', 'Sweden']"
16074492-dangerous-girls,"
      Dangerous Girls
",Abigail Haas,"
  4.10
","

  17,600
  ratings
","

    3,235
    reviews
","It's Spring Break of senior year. Anna, her boyfriend Tate, her best friend Elise, and a few other close friends are off on a debaucherous trip to Aruba that promises to be the time of their lives. But when Elise is found brutally murdered, Anna finds herself trapped in a country not her own, fighting against vile and contemptuous accusations. As Anna sets out to find her friend's killer, she discovers hard truths about her friendships, the slippery nature of truth, and the ache of young love.As she awaits the judge's decree, it becomes clear that everyone around her thinks she is not just guilty, but dangerous. When the truth comes out, it is more shocking than one could ever imagine...",1442486619,9781442486614),ebook,,400 pages,"
            Published
        July 16th 2013
         by Simon Pulse

      ","['Young Adult', 'Mystery', 'Contemporary', 'Thriller', 'Thriller', 'Mystery Thriller']"
806140,"
      Film as Art
",Rudolf Arnheim,"
  3.84
","

  331
  ratings
","

    19
    reviews
","In the fall of 1957 the University of California Press expanded Arnheim’s 1933 book Film by four essays and brought that landmark work back into print as Film as Art. Now nearly fifty years after that re-edition, the book continues to occupy an important place in the literature of film. Arnheim’s method, provocative in this age of technological wizardry, was to focus on the way art in film was derived from that medium’s early limitations: no sound, no color, no three-dimensional depth.",0520248376,9780520248373),Paperback,50th Anniversary Printing,238 pages,"
            Published
        March 6th 2006
         by University of California Press

            
              (first published 1957)
            
","['Culture', 'Film', 'Art', 'Nonfiction', 'Philosophy', 'Theory']"
112518,"
      The Garden of Rama
",Arthur C. Clarke,"
  3.78
","

  20,437
  ratings
","

    330
    reviews
","In the year 2130 a mysterious spaceship, Rama, arrived in the solar system. It was huge - big enough to contain a city and a sea - and empty, apparently abandoned. By the time Rama departed for its next, unknown, destination many wonders had been uncovered, but few mysteries solved. Only one thing was clear: everything the enigmatic builders of Rama did, they did in threes.Eighty years later the second alien craft arrived in the solar system. This time, Earth had been waiting. But all the years of preparation were not enough to unlock the Raman enigma.Now Rama II is on its way out of the solar system. Aboard it are three humans, two men and a woman, left behind when the expedition departed. Ahead of them lies the unknown, a voyage no human has ever experienced. And at the end of it - and who could tell how many years away that might be? - may lie the truth about Rama...",1857230213,9781857230215),Mass Market Paperback,,593 pages,"
            Published
        December 1993
         by Orbit

            
              (first published September 26th 1991)
            
","['Science Fiction', 'Fiction']"
622052,"
      Langrishe, Go Down
",Aidan Higgins,"
  3.55
","

  92
  ratings
","

    18
    reviews
","An eminently poetic book, Langrishe, Go Down (Higgins's first novel) traces the fall of the Langrishes--a once wealthy, highly respected Irish family--through the lives of their four daughters, especially the youngest, Imogen, whose love affair with a self-centered German scholar resonates throughout the book. Their relationship, told in lush, erotic, and occasionally melancholic prose, comes to represent not only the invasion and decline of this insular family, but the decline of Ireland and Western Europe as a whole in the years preceding World War II. In the tradition of great Irish writing, Higgins's prose is a direct descendent from that of James Joyce and Samuel Beckett, and nowhere else in his mastery of the language as evident as in Langrishe, Go Down, which the Irish Times applauded as ""the best Irish novel since At Swim-Two-Birds and the novels of Beckett.""",1564783529,9781564783523),Paperback,,252 pages,"
            Published
        August 1st 2004
         by Dalkey Archive Press

            
              (first published January 1st 1966)
            
","['Cultural', 'Ireland', 'Literary Fiction', 'European Literature', 'Irish Literature', 'Fiction']"
11213563-romans-et-nouvelles-i,"
      Romans et nouvelles I
",Stendhal,"
  4.50
","

  10
  ratings
","

    1
    review
",,French,French,Hardcover,Pléiade,1599 pages,"
            Published
        1952
         by Gallimard

      ",['Fiction']
17656909-junkie-love,"
      Junkie Love
",Joe Clifford,"
  4.32
","

  269
  ratings
","

    61
    reviews
","From the cow fields of Connecticut to the streets of San Francisco, Joe Clifford’s Junkie Love traverses the lost highways of America, down the rocky roads of mental illness to the dead ends of addiction. Based on Clifford’s own harrowing experience with drugs as a rock ’n’ roll wannabe in the 1990s, the book draws on the best of Kerouac & the Beats, injecting a heavy dose of pulp fiction as it threads a rollicking narrative through a doomed love triangle, lit up by the many strange characters he meets along the way. Part road story, part resurrection tale, Junkie Love finds a way to laugh in one’s darkest hour, while never abandoning its heart in search of a home.",//<![CDATA[,Combine,Paperback,,216 pages,"
            Published
        March 13th 2013
         by Battered Suitcase Press

      ","['Autobiography', 'Memoir', 'Nonfiction', 'Contemporary']"
24641336-skyggernes-bog,"
      Skyggernes bog
",Haidi Wigger Klaris,"
  3.22
","

  168
  ratings
","

    30
    reviews
","17-årige Ally flytter ind på kostskolen Larchwood.I nærheden af skolen ligger en gammel, faldefærdig kirke,hvor hun ved et tilfælde opdager en hemmelig indgang i væggen, som fører ned til et rum under kirken.Ifølge overleveringerne blev det brugt til praktisering af sort magi tilbage i 1800-tallet. Larchwoods afdøde frue, Catherine Larchin, opsøger Ally og insisterer på at hun skal finde en gammel heksebog,som efter sigende giver uanet magt.Men en hemmelig kreds på skolen leder også efter bogen,og Ally har svært ved at gennemskue hvem der har godeintentioner … og hvem der har onde.Skyggernes Bog er første bind i serien Dæmonherskerens arving- en serie om paranormale kræfter, kærlighed og svære valg.",8758817808,9788758817804),Hardcover,,288 pages,"
            Published
        March 7th 2015
         by Tellerup

      ","['Fantasy', 'European Literature', 'Danish', 'Young Adult', 'Science Fiction Fantasy']"
17987508-matched-trilogy-box-set,"
      Matched Trilogy Box Set
",Ally Condie,"
  4.13
","

  3,389
  ratings
","

    88
    reviews
",,English,English,Hardcover,,1322 pages,"
            Published
        November 13th 2012
         by Dutton Juvenile

      ","['Young Adult', 'Science Fiction', 'Dystopia', 'Fantasy']"
24939112-cowboy-s-bride,"
      Cowboy's Bride
",J.J.  Fox,"
  4.50
","

  16
  ratings
","

    5
    reviews
","Alivia is a rancher's widow with three young kids in rural Texas. Her last manager quit at the last minute because he said he was tired of working for a woman, even though she’s a fair boss. It’s just that a lot of these rancher types don’t warm to a female boss. She hires Ricky by recommendation from another rancher as he’s looking for work. He comes quickly. Alivia’s immediately bowled over by his good manners and even better looks. But she tries to distance herself immediately. She’s his boss and she doesn’t want to date.Ricky, The nice cowboy, who will be new member in her life. What's going on? >>> Enjoy this book.",English,English,Kindle Edition,,96 pages,"
            Published
        February 14th 2015
         by Freed Publishing

      ",['Romance']
18693865-the-beautiful-american,"
      The Beautiful American
",Jeanne Mackin,"
  3.83
","

  2,251
  ratings
","

    252
    reviews
","From Paris in the 1920s to London after the Blitz, two women find that a secret from their past reverberates through years of joy and sorrow ...As recovery from World War II begins, expat American Nora Tours travels from her home in southern France to London in search of her missing sixteen-year-old daughter. There, she unexpectedly meets up with an old acquaintance, famous model-turned-photographer Lee Miller. Neither has emerged from the war unscathed. Nora is racked with the fear that her efforts to survive under the Vichy regime may have cost her daughter’s life. Lee suffers from what she witnessed as a war correspondent photographing the liberation of the Nazi concentration camps.Nora and Lee knew each other in the heady days of late 1920s Paris, when Nora was giddy with love for her childhood sweetheart, Lee became the celebrated mistress of the artist Man Ray, and Lee’s magnetic beauty drew them all into the glamorous lives of famous artists and their wealthy patrons. But Lee fails to realize that her friendship with Nora is even older, that it goes back to their days as children in Poughkeepsie, New York, when a devastating trauma marked Lee forever. Will Nora’s reunion with Lee give them a chance to forgive past betrayals…and break years of silence to forge a meaningful connection as women who have shared the best and the worst that life can offer?A novel of freedom and frailty, desire and daring, The Beautiful American portrays the extraordinary relationship between two passionate, unconventional women.",English,English,Paperback,,384 pages,"
            Published
        June 3rd 2014
         by NAL

      ","['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'Historical', 'Cultural', 'France', 'Art']"
7889416-infinity,"
      Infinity
",Sherrilyn Kenyon,"
  4.05
","

  37,368
  ratings
","

    2,991
    reviews
",,190741021X,9781907410215),Paperback,,306 pages,"
            Published
        2010
         by Atom

      ","['Young Adult', 'Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy']"
24235077-quest-on-the-thorny-path,"
      Quest on the Thorny Path
",David Beaupre,"
  4.09
","

  85
  ratings
","

    4
    reviews
","‘Quest on the Thorny Path’ is the second book of the Quest series. Come along with Wendy and me as we leave Georgetown, Bahamas and sail into the ocean blue. Enjoy the true first hand account of how we become ocean sailors. It is an adventure story about overcoming fear and learning to take on life’s challenges in one of the world’s harshest proving grounds. Above all, ‘Quest on the Thorny Path’ is the story of a beautiful sailboat, tropical places and the enduring love between two ordinary people who seek to tempt fate.",English,English,Kindle Edition,,213 pages,"
            Published
        January 1st 2015
         by buddha bees

      ","['Adventure', 'Nonfiction', 'Travel', 'Biography Memoir']"
10429527-deep-zone,"
      Deep Zone
",Tim Green,"
  4.42
","

  1,729
  ratings
","

    208
    reviews
","In the deep zone, even the very best player can find it impossible to beat a foe who’s hungry and waiting. . . .Troy White can predict a play before it happens. Star quarterback on his state football team, Troy’s a natural for the 7-on-7 tournament that’s being held at the Super Bowl in Miami. With any luck, his “football genius” will also be working for the Atlanta Falcons on that big day.Ty Lewis is a wide receiver with exceptional speed. His brother, an NFL star, says getting on a 7-on-7 team will prove Ty’s a winner.From the moment the two football champs cross paths, Troy and Ty begin to size each other up. Troy is suspicious of Ty’s interest in his friend Tate, while Ty worries his speed will never be a match for Troy’s game smarts. But when the two rivals find themselves somehow tangled in the same dangerous web of deceit, they discover that they have more in common than their skill at football.Uniting Troy, first seen in the New York Times bestselling Football Genius, and Ty, who was chased by the Mafia in Football Hero, Tim Green’s Deep Zone delivers it all—vivid settings, dynamic characters, and high-stakes action on and off the field.",English,English,Hardcover,,272 pages,"
            Published
        August 23rd 2011
         by HarperCollins

      ","['Sports and Games', 'Sports', 'Realistic Fiction', 'Football', 'Childrens', 'Fiction', 'Young Adult', 'Action', 'Mystery']"
24766606-anissa-s-redemption,"
      Anissa's Redemption
",Zack Love,"
  4.12
","

  177
  ratings
","

    59
    reviews
","Anissa Toma fled war-torn Syria after narrowly escaping the massacre of her Christian family by Islamists. Fortunate enough to rebuild her shattered life in New York City, the young refugee gained admission to an elite college, where she excelled. Her beauty, brains, and purity soon captured the interest of two powerful men: Michael, an activist working to establish Antioch, the first Mideast Christian state, and Julien, her professor and one of the city’s wealthiest bachelors.As Anissa's saga continues, the refugee-turned-rising-star must navigate between Michael and Julien, while trying to help her surviving relatives and other vulnerable Christians in Syria. As she gets closer to both men in a complex and evolving love triangle, can she unlock Julien's traumatic childhood to open up his heart? Or will Julien find greater solace from his nightmares and other demons in the sessions with his intriguing therapist? What will Michael do for Antioch and for Anissa, and what will Julien's role be? How far will each person go to help Anissa's remaining family and other persecuted Christians at risk in Syria? Find out in this stunning sequel to ""The Syrian Virgin.""",English,English,Kindle Edition,,210 pages,"
            Published
        March 27th 2015
        

      ","['Romance', 'Fiction', 'New York']"
20581417-the-way-home,"
      The Way Home
",A.C. Bextor,"
  4.24
","

  3,767
  ratings
","

    230
    reviews
","Where do you begin to piece back the fragments of a shattered heart?“I’m letting you go today, it’s time.”Finally, Sadey is ready to say goodbye to the only man she’s ever loved. With the help of Shame and Mace she’s learning to breathe on her own again; one day at a time.Her hopes are high and her world is finally coming into focus. Until someone from her past comes back to help her heal, bringing with him more heartbreak and confusion than she could have ever believed possible.Ace loves her. For six months, he’s watched her suffer from a distance. Knowing it wasn’t his place to see her through this, but no matter the risk, he won’t stay away. “Sadey, I’ve missed you, okay? I’ve thought about you. I missed being here. Do you understand that? I’ve missed being around you, touching you, holding you, and laughing with you. I missed you before I even left town that night. You chose Hem. Not that it was any kind of competition, but you were with Hem. I was never even given the consideration.”Emotions are high as further truths of betrayal are exposed, leaving everyone to pick up the pieces once again.Authors note: This novel contains material that is not suitable for individuals under the age of 18. Content includes: drug use, explicit language, violence, rape, and other scenarios with content that readers may find offensive. Please use caution when deciding on this book, as every reader has the right to understand the product before purchase.This is not intended to be a stand-alone novel. Book Two - Lights of Peril, The Way Home should be preceded by Book One - Lights of Peril, Holding On. Book Three of the Lights of Peril series, ""Toxic"" is set to be released no later than April 2014.",English,English,Kindle Edition,,284 pages,"
            Published
        January 19th 2014
         by A.C. Bextor

      ",['Romance']
432162,"
      Winter in Eden
",Harry Harrison,"
  3.84
","

  1,560
  ratings
","

    27
    reviews
","Harry Harrison, an acknowledged master of imaginative fiction, broke new ground with ""West of Eden."" He brought to vivid life the world as it might have been, where dinosaurs survived, where their intelligent descendants challenged humans for mastery of Earth, where a young hunter named Kerrick grew among the dinosaurs and rose to become their most feared enemy. Now, the awesome saga continues in ""Winter in Eden...""A new ice age threatens Earth. Facing extinction, the dinosaurs must employ their mastery of biology to swiftly reconquer human territory. Desperately, Kerrick launches an arduous quest to rally a final defense for humankind. With his beloved wife and young son, he heads north to the land of the whale hunters, east into the enemy's stronghold, and south to a fateful reckoning with destiny.Not since ""Dune"" has there been a work of such majestic scope and conception -- a monumental epic of passion, courage, and triumph.",0743412915,9780743412919),Paperback,,416 pages,"
            Published
        February 1st 2001
         by iBooks

            
              (first published 1986)
            
","['Science Fiction', 'Fantasy', 'Science Fiction', 'Alternate History', 'Fiction', 'Animals', 'Dinosaurs', 'Science Fiction Fantasy', 'Literature', 'American', 'Adventure', 'Speculative Fiction', 'Science Fiction', 'Alternate Universe']"
13515101-seni-bisnes-terhebat-tao-zhugong,"
      Seni Bisnes Terhebat Tao Zhugong
",Xu Hui,"
  4.29
","

  7
  ratings
","

    1
    review
",,9789673691340,9789673691340,Mass Market Paperback,,240 pages,"
            Published
        2012
         by PTS Professional Publishing

            
              (first published 2011)
            
",[]
3347728-busted-flush,"
      Busted Flush
",George R.R. Martin,"
  3.72
","

  1,000
  ratings
","

    88
    reviews
","In 1946, an alien virus that rewrites human DNA was accidentally unleashed in the skies over New York City. It killed ninety percent of those it infected.  Nine percent survived to mutate into tragically deformed creatures.  And one percent gained superpowers.  The Wild Cards shared-universe series, created and edited since 1987 by New York Times #1 bestseller George R. R. Martin (""The American Tolkien"" --Time magazine) along with Melinda Snodgrass, is the tale of the history of the world since then—and of the heroes among the one percent.Now a new generation of heroes has taken its place on the world stage, its members crucial players in international events. At the United Nations, veteran ace John Fortune has assembled a team of young aces known as the Committee, to assist at trouble spots around the world–including a genocidal was in the Niger Delta, an invasion of zombies in hurricane ravaged New Orleans, and a freak nuclear explosion in a small Texas town.",0765317826,9780765317827),Hardcover,,398 pages,"
            Published
        December 9th 2008
         by Tor Books

            
              (first published 2008)
            
","['Science Fiction', 'Fiction', 'Comics', 'Superheroes', 'Fantasy']"
18868171-nor-iron-bars-a-cage,"
      Nor Iron Bars a Cage
",Kaje Harper,"
  4.12
","

  2,456
  ratings
","

    319
    reviews
","First I was a sorcerer. Then I was a hermit. For so long—for years that seemed to go on forever—I couldn't bear to be touched. I put up not just walls but whole stone bunkers to keep everyone out, emotionally, and physically as well. I was protected from people, from ghosts, from specters real and imagined. Sure, I was alone. But I felt safe. Only, after a while, I wasn't sure any longer whether a totally ""safe"" empty life was really worth living. Then Tobin came along. Out of the blue, out of my past, with a summons from the king that he wouldn't let me ignore. I tried to cling to my isolation, but he wouldn't give up on me. Tobin never believed in walls.  This story was written as a part of the M/M Romance Group's ""Love Has No Boundaries"" event. Any author royalties from this story will be donated to the Gay Men's Domestic Violence Project (GMDVP).",B00FNXC8EU,B00FNXC8EU,Kindle Edition,,320 pages,"
            Published
        October 4th 2013
        

            
              (first published June 1st 2013)
            
","['Fantasy', 'Romance', 'M M Romance', 'Romance', 'Fantasy', 'Magic', 'Fantasy', 'Paranormal']"
3156448-belonging,"
      Belonging
",Sameem Ali,"
  4.18
","

  454
  ratings
","

    48
    reviews
","Abandoned by her parents, Sameem Ali spent six and a half years growing up in a children's home. When she was told that her family wanted to take her back she couldn't wait to start her new life with them. Instead, she returned to a dirty house where she was subjected to endless chores. Her mother began to beat her and her unhappiness drove her to self-harm. So Sameem was excited when she boarded a plane with her mother to visit Pakistan for the first time. It was only after they arrived in her family's village that she realised she wasn't there on holiday. Aged just thirteen, Sameem was forced to marry a complete stranger. When pregnant, two months later, she was made to return to Glasgow where she suffered further abuse from her family.After finding true love, Sameem fled the violence at home and escaped to Manchester with her young son. She believed she had put her horrific experiences behind her, but was unprepared for the consequences of violating her family's honour . . . Belonging is the shocking true story of Sameem's struggle to break free from her past and fight back against her upbringing.",0719564603,9780719564604),Paperback,,256 pages,"
            Published
        March 6th 2008
         by John Murray Publishers Ltd

            
              (first published 2008)
            
","['Nonfiction', 'Biography', 'Islam', 'Muslimah']"
17620971-the-spectacular-now,"
      The Spectacular Now
",Tim Tharp,"
  3.52
","

  38,869
  ratings
","

    4,307
    reviews
","So, my girlfriend, Cassidy, is threatening to kick me to the curb again, my best friend suddenly wants to put the brakes on our lives of fabulous fun, my mom and big sister are plotting a future in which I turn into an atomic vampire, and my dad, well, my dad is a big fat question mark that I’m not sure I want the answer to. Some people would let a senior year like this get them down. Not me. I’m Sutter Keely, master of the party. But don’t mistake a midnight philosopher like me for nothing more than a shallow party boy. Just ask Aimee, the new girl in my life. She saw the depth in the Sutterman from that first moment when she found me passed out on the front lawn. Okay, so she’s a social disaster, but that’s where I come in. Yes, life is weird, but I embrace the weird. Let everyone else go marching off into their great shining futures if they want. Me, I’ve always been more than content to tip my whisky bottle and take a ride straight into the heart of the spectacular now.",0385754302,9780385754309),Paperback,,294 pages,"
            Published
        July 9th 2013
         by Ember

            
              (first published October 20th 2008)
            
","['Young Adult', 'Contemporary', 'Fiction', 'Romance']"
18283925-l-sarna-i-broken-wheel-rekommenderar,"
      Läsarna i Broken Wheel rekommenderar
",Katarina Bivald,"
  3.55
","

  31,083
  ratings
","

    6,156
    reviews
","Allting börjar med en brevväxling mellan två helt olika kvinnor. 28-åriga Sara Lindqvist från Haninge och 65-åriga Amy Harris från Broken Wheel i Iowa. Efter två års utbyte av böcker, brev och tankar om både litteratur och livet bestämmer sig Sara för att hälsa på Amy. Men när hon kommer dit är Amy död.Sara står ensam i en liten stad mitt ute i ingenstans. Men där finns förstås alla de människor som Amy har skrivit om. Och de excentriska invånarna i Broken Wheel har inget annat val än att ta hand om den förvirrade turisten. Sara blir kvar och för första gången i sitt liv får hon verkliga vänner - inte bara mr Darcy och Bridget Jones - och de hjälper henne att starta en bokhandel med Amys alla böcker.Både Sara och staden lever upp, nya och oväntade kärlekspar bildas och varken Sara eller invånarna vågar tänka på att hon snart måste åka hem. När hennes tvåmånadersvisum är på väg att gå ut får hennes nyfunna vänner en alldeles galen, underbar idé …",9137140469,9789137140469),Hardcover,,396 pages,"
            Published
        2013
         by Forum

      ","['Fiction', 'Writing', 'Books About Books', 'Romance', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Adult Fiction', 'Adult', 'Audiobook', 'Book Club', 'Realistic Fiction']"
21020228-change-of-heart,"
      Change of Heart
",Jodi Picoult,"
  3.93
","

  100,324
  ratings
","

    6,327
    reviews
","The acclaimed #1 ""New York Times"" bestselling author presents a spellbinding tale of a mother's tragic loss and one man's last chance at gaining salvation.Can we save ourselves, or do we rely on others to do it? Is what we believe always the truth?One moment June Nealon was happily looking forward to years full of laughter and adventure with her family, and the next, she was staring into a future that was as empty as her heart. Now her life is a waiting game. Waiting for time to heal her wounds, waiting for justice. In short, waiting for a miracle to happen.For Shay Bourne, life holds no more surprises. The world has given him nothing, and he has nothing to offer the world. In a heartbeat, though, something happens that changes everything for him. Now, he has one last chance for salvation, and it lies with June's eleven-year-old daughter, Claire. But between Shay and Claire stretches an ocean of bitter regrets, past crimes, and the rage of a mother who has lost her child.Would you give up your vengeance against someone you hate if it meant saving someone you love? Would you want your dreams to come true if it meant granting your enemy's dying wish?Once again, Jodi Picoult mesmerizes and enthralls readers with this story of redemption, justice, and love.",1444754459,9781444754452),Paperback,,496 pages,"
            Published
        October 10th 2013
         by Hodder Paperbacks

            
              (first published March 4th 2008)
            
","['Fiction', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Adult Fiction']"
20518786-willful-child,"
      Willful Child
",Steven Erikson,"
  3.51
","

  2,055
  ratings
","

    379
    reviews
","These are the voyages of the starship, A.S.F. Willful Child. Its ongoing mission: to seek out strange new worlds on which to plant the Terran flag, to subjugate and if necessary obliterate new life life-forms, to boldly blow the...And so we join the not-terribly-bright but exceedingly cock-sure Captain Hadrian Sawback - a kind of James T Kirk crossed with 'American Dad' - and his motley crew on board the Starship Willful Child for a series of devil-may-care, near-calamitous and downright chaotic adventures through 'the infinite vastness of interstellar space'...The bestselling author of the acclaimed Malazan Book of the Fallen sequence has taken his life-long passion for 'Star Trek' and transformed it into a smart, inventive and hugely entertaining spoof on the whole mankind-exploring-space-for-the-good-of-all-species-but-trashing-stuff-with-a-lot-of-hi-tech-kit-along-the-way type over-blown adventure. The result is this smart. inventive, occasionally wildly OTT and often very funny novel that deftly parodies the genre while also paying fond homage to it.",0765374897,9780765374899),Hardcover,,352 pages,"
            Published
        November 4th 2014
         by Tor Books

            
              (first published September 25th 2014)
            
","['Science Fiction', 'Humor', 'Space', 'Space Opera', 'Fiction']"
17334499-the-evolution-of-mara-dyer,"
      The Evolution of Mara Dyer
",Michelle Hodkin,"
  4.31
","

  78,769
  ratings
","

    8,343
    reviews
","Mara Dyer knows she isn't crazy. She knows that she can kill with her mind, and that Noah can heal with his. Mara also knows that somehow, Jude is not a hallucination. He is alive. Unfortunately, convincing her family and doctors that she's not unstable and doesn't need to be hospitalised isn't easy. The only person who actually believes her is Noah. But being with Noah is dangerous and Mara is in constant fear that she might hurt him. She needs to learn how to control her power, and fast! Together, Mara and Noah must try and figure out exactly how Jude survived when the asylum collapsed, and how he knows so much about her strange ability...before anyone else ends up dead!",1442421800,9781442421806),Paperback,,527 pages,"
            Published
        October 29th 2013
         by Simon  Schuster Books for Young Readers

            
              (first published October 23rd 2012)
            
","['Young Adult', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance']"
21417857-lovely-trigger,"
      Lovely Trigger
",R.K. Lilley,"
  4.53
","

  19,830
  ratings
","

    1,706
    reviews
","Librarian's note: An alternate cover edition can be found hereBOOK THREE: TRISTAN & DANIKA THE IMPACT Tristan hit rock bottom, and no one felt the impact harder than Danika. She was forced to see, in the most brutal of ways, that love does not conquer all. Bruised, bloody, and broken she had to walk away. THE AFTERMATH Picking up the pieces of your life after a tragedy is a daunting prospect, and that’s considering you still own all of the pieces. But what if you don’t? What if someone else owns those pieces, and those pieces are a part of your soul? You dig deep and work with what you’ve got. That’s what Danika told herself and believed, every single day, for years. Tristan and Danika’s love had failed every test that life had thrown at them. She couldn’t forget that, not for one second. And if those tests had been overly harsh, well, she wasn’t one to wallow in self-pity. The failure was the thing she had to focus on. The failure was the lesson. She had no intention of working so hard to make it out of hell without learning that lesson well. THE REUNION Over six years after the night that changed everything, Danika finds herself forced to spend the weekend constantly in Tristan’s company, as they attend the wedding of two of their dearest friends. It’s been long enough that she feels they can be friendly again without it destroying her peace of mind, but just a small amount of time in his presence has her remembering something she had forced herself to forget: There’d been a reason she’d gone through hell with this man, for this man, some true good to precede the bad. She shocks herself by quickly giving in to a hunger that she never imagined could still consume her. Even the best intentioned denial has a breaking point. THE HARSH REALITY After everything that’s happened, the rise and the fall, the pain and the aftermath, can these two navigate the waters of acute regret, survive the trials of coming face to face with all that they have lost, and find the strength to try again? This book is intended for readers 18 and up.",English,English,Kindle Edition,,356 pages,"
            Published
        March 10th 2014
         by Amazon Digital Services

      ","['Romance', 'Adult Fiction', 'Erotica', 'Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'BDSM', 'New Adult', 'Romance', 'Erotic Romance', 'Adult', 'Drama', 'Love']"
13036427-diz-me-quem-sou,"
      Diz-me Quem Sou
",Julia Navarro,"
  4.25
","

  8,553
  ratings
","

    724
    reviews
",,Portuguese,Portuguese,ebook,,1088 pages,"
            Published
        November 2011
         by Bertrand Editora

            
              (first published 2010)
            
","['Historical', 'Historical Fiction', 'European Literature', 'Spanish Literature', 'Fiction', 'Historical']"
6951263-sprakeloos,"
      Sprakeloos
",Tom Lanoye,"
  4.05
","

  2,889
  ratings
","

    162
    reviews
","Na een beroerte raakt een amateuractrice en de moeder van de schrijver haar spraakvermogen kwijt. Langzaam en onherroepelijk takelt ze af, steeds minder in staat te communiceren met wie haar lief is. Al in zijn recent verschenen essaybundel Schermutseling schreef Tom Lanoye over haar. Maar hij was nog lang niet klaar met zijn verhaal. Pas in Sprakeloos maakt hij de hele balans op. Die van zijn kleurrijke jeugd, van zijn worsteling met de liefde, van zijn conflicten met de kleine moederdiva, en ten slotte: van de strijd die zij, bron van leven en moedertaal, manmoedig voert, en waarin ze reddeloos en redeloos ten onder gaat - en de blijvende woede en pijn die dat oplevert.",9044611070,9789044611076),Hardcover,,360 pages,"
            Published
        September 25th 2009
         by Prometheus

            
              (first published 2009)
            
","['Fiction', 'Literature']"
