n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
878082,"
      Barrow's Boys: The Original Extreme Adventurers: A Stirring Story of Daring Fortitude and Outright Lunacy
",Fergus Fleming,"
  4.11
","

  526
  ratings
","

    47
    reviews
","Barrow's Boys is a spellbinding account of perilous journeys to uncharted areas under the most challenging conditions. Re-creating the successes and harrowing failures of the original extreme adventurers, Fergus Fleming captures the incredibly brave, and often downright insane, passion for exploration that led a band of men into situations that would humble even the bravest adventurers today.These men served under John Barrow, Second Secretary to the Admiralty, who, after the Napoleonic wars, launched the most ambitious program of exploration the world has ever seen. For the next thirty years, his handpicked teams of elite naval officers scoured the globe on a mission to fill the blanks that littered the atlases of the day.From the first disastrous trip down the Congo, in search of the Niger River, Barrow maintained his resolve in the face of continuous catastrophes. His explorers often died of sickness or at the hands of unfriendly natives, and they struggled under minuscule budgets that forced them to resort to pulling enormous ships across floating ice fields; to eating mice, raw meat, or their own shoes; and even to horrifying acts of cannibalism.While many of the journeys failed entirely, Barrow and his men ultimately opened Africa to the world, discovered Antarctica, and pried apart the mandibles of the Arctic. Many of the missions have gone down among the greatest in history, yet they have never before been collected into one volume that captures the full sweep of Barrow's program. Beyond their own renowned discoveries, Barrow's officers inspired scores of men, from Livingstone to Shackleton, to continue the incredible quest for knowledge well into the twentieth century.Never again would such a disparate and entertaining band of explorers stalk the world.",0871138042,9780871138040),Hardcover,,489 pages,"
            Published
        May 31st 2000
         by Atlantic Monthly Press

            
              (first published January 1st 1998)
            
","['History', 'Nonfiction', 'Adventure', 'Literature', '19th Century']"
618802,"
      The Blue Nile
",Alan Moorehead,"
  4.18
","

  670
  ratings
","

    77
    reviews
","In the first half of the nineteenth century, only a small handful of Westerners had ventured into the regions watered by the Nile River on its long journey from Lake Tana in Abyssinia to the Mediterranean-lands that had been forgotten since Roman times, or had never been known at all. In The Blue Nile, Alan Moorehead continues the classic, thrilling narration of adventure he began in The White Nile, depicting this exotic place through the lives of four explorers so daring they can be considered among the world's original adventurers -- each acting and reacting in separate expeditions against a bewildering background of slavery and massacre, political upheaval and all-out war.",0060956402,9780060956400),Paperback,,368 pages,"
            Published
        September 1st 2000
         by Harper Collins

            
              (first published 1962)
            
","['History', 'Cultural', 'Africa', 'Nonfiction', 'Travel', 'Northern Africa', 'Egypt']"
836023,"
      To Timbuktu: A Journey Down the Niger
",Mark Jenkins,"
  3.89
","

  221
  ratings
","

    35
    reviews
","Twenty years ago, when the author and his best friend, Mike Moe, were eighteen years old, they lit out from Wyoming to explore the world. They washed up in Africa and without forethought or planning set off for the most remote place on earth they could imagine: Timbuktu. Stopped by disease and the desert, they never reached the fabled city. Nonetheless, that first journey taught them the meaning of travel - that to be en route is more important than to arrive, that where your body has been is secondary to where your heart has gone. Fifteen years later they return to Africa, determined to reach Timbuktu. But this time they will do so by water, attempting the first descent of the Niger River. Both men are now married, their wives pregnant, their lives irrevocably altered from their days of youth. With an intuitive African guide and two companions, they search for and find the source of the Niger River high in the mountains of Guinea. The river immediately bears them into the heart of Africa, the Dark Continent; they are attacked by African killer bees, charged by hippos, stalked by crocodiles, borne over waterfalls. They pass through villages where every female child has had a clitoridectomy; stumble upon a brotherhood of blind men living alone in the bush; dance by firelight with a hundred naked women. And yet even after successfully navigating the headwaters of the Niger, the author still has not reached the dream of his youth. He then buys a motorcycle, rides alone through the Sahara, and enters Timbuktu, the mythical city hidden in a sea of white sand. Throughout, the author interweaves the tales of his own journey with the stories of the early explorers who tried to reach Timbuktu,men of unconquerable will, vanity, and perseverance, who would die beheaded, speared, or eaten alive by illness.",0688115853,9780688115852),Hardcover,,224 pages,"
            Published
        June 1st 1997
         by William Morrow & Company

      ","['Travel', 'Cultural', 'Africa', 'Adventure', 'Nonfiction', 'Western Africa', 'Mali', 'Autobiography', 'Memoir']"
438097,"
      Down the Great Unknown: John Wesley Powell's 1869 Journey of Discovery and Tragedy Through the Grand Canyon
",Edward Dolnick,"
  3.96
","

  1,440
  ratings
","

    166
    reviews
","Drawing on rarely examined diaries and journals, Down the Great Unknown is the first book to tell the full, dramatic story of the Powell expedition. On May 24, 1869 a one-armed Civil War veteran, John Wesley Powell and a ragtag band of nine mountain men embarked on the last great quest in the American West. The Grand Canyon, not explored before, was as mysterious as Atlantis—and as perilous. The ten men set out from Green River Station, Wyoming Territory down the Colorado in four wooden rowboats. Ninety-nine days later, six half-starved wretches came ashore near Callville, Arizona.Lewis and Clark opened the West in 1803, six decades later Powell and his scruffy band aimed to resolve the West’s last mystery. A brilliant narrative, a thrilling journey, a cast of memorable heroes—all these mark Down the Great Unknown, the true story of the last epic adventure on American soil.",0060955864,9780060955861),Paperback,,400 pages,"
            Published
        September 17th 2002
         by Harper Perennial

            
              (first published September 30th 2001)
            
","['History', 'Nonfiction', 'Adventure', 'Travel', 'North American Hi...', 'American History', 'Biography']"
240373,"
      The Children's Blizzard
",David Laskin,"
  3.91
","

  9,035
  ratings
","

    1,053
    reviews
","A masterful portrait of a tragic crucible in the settlement of the American heartland - the 'Children's Blizzard' of 1888.The gripping story of an epic prairie snowstorm that killed hundreds of newly arrived settlers and cast a shadow on the promise of the American frontier. January 12, 1888, began as an unseasonably warm morning across Nebraska, the Dakotas, and Minnesota, the weather so mild that children walked to school without coats and gloves. But that afternoon, without warning, the atmosphere suddenly, violently changed. One moment the air was calm; the next the sky exploded in a raging chaos of horizontal snow and hurricane-force winds. Temperatures plunged as an unprecedented cold front ripped through the center of the continent. By Friday morning, January 13, some five hundred people lay dead on the drifted prairie, many of them children who had perished on their way home from country schools. In a few terrifying hours, the hopes of the pioneers had been blasted by the bitter realities of their harsh environment. Recent immigrants from Germany, Norway, Denmark, and the Ukraine learned that their free homestead was not a paradise but a hard, unforgiving place governed by natural forces they neither understood nor controlled. With the storm as its dramatic, heartbreaking focal point, The Children's Blizzard captures this pivotal moment in American history by tracing the stories of five families who were forever changed that day. Drawing on family interviews and memoirs, as well as hundreds of contemporary accounts, David Laskin creates an intimate picture of the men, women, and children who made choices they would regret as long as they lived. Here too is a meticulous account of the evolution of the storm and the vain struggle of government forecasters to track its progress. The blizzard of January 12, 1888, is still remembered on the prairie. Children fled that day while their teachers screamed into the relentless roar. Husbands staggered into the blinding wind in search of wives. Fathers collapsed while trying to drag their children to safety. In telling the story of this meteorological catastrophe, the deadliest blizzard ever to hit the prairie states, David Laskin has produced a masterful portrait of a tragic crucible in the settlement of the American heartland.",0060520760,9780060520762),Paperback,,307 pages,"
            Published
        October 11th 2005
         by Harper Perennial

            
              (first published November 1st 2004)
            
","['History', 'Nonfiction', 'North American Hi...', 'American History', 'Historical']"
469894,"
      Annapurna: The First Conquest of an 8000-Metre Peak
",Maurice Herzog,"
  4.07
","

  7,215
  ratings
","

    280
    reviews
","The enthralling account, by the leader of the French expedition, of the first conquest of Annapurna - at that time, and at more than 8000 metres, the highest mountain ever climbed.It is a story of breathtaking courage and determination against appalling odds. In records of mountaineering, in tales of human endeavour, there is nothing so unforgettable as the account of the descent by the triumphant but frost-bitten men, after the monsoon had broken, through the flooded valleys of Nepal.As well as an introduction by Joe Simpson, this new edition includes 16 pages of photographs, which provide a remarkable visual record of this legendary expedition.",0712673938,9780712673938),Paperback,,272 pages,"
            Published
        February 6th 1997
         by Pimlico

            
              (first published 1951)
            
","['Nonfiction', 'Adventure', 'Sports', 'Mountaineering', 'Travel', 'Mountaineering', 'Climbing', 'History']"
139140,"
      South: The Endurance Expedition
",Ernest Shackleton,"
  4.21
","

  7,644
  ratings
","

    415
    reviews
","As war clouds darkened over Europe in 1914, a party led by Shackleton set out to make the first crossing of the entire Antarctic continent via the Pole. But their initial optimism was short-lived as ice floes closed around their ship, gradually crushing it and marooning 28 men on the polar ice. Alone in the world's most unforgiving environment, Shackleton and his team began a brutal quest for survival. And as the story of their journey across treacherous seas and a wilderness of glaciers and snow fields unfolds, the scale of their courage and heroism becomes movingly clear.",0142437794,9780142437797),Paperback,,416 pages,"
            Published
        January 27th 2004
         by Penguin Classics

            
              (first published 1919)
            
","['History', 'Nonfiction', 'Adventure', 'Biography', 'Travel', 'Autobiography', 'Memoir']"
925367,"
      The Climb: Tragic Ambitions on Everest
",Anatoli Boukreev,"
  3.93
","

  12,660
  ratings
","

    613
    reviews
","As the climbers of the 1996 Mt. Everest disaster vanished into thin air, one man had the courage to bring them down alive...On May 10, 1996, two commercial expeditions headed by expert leaders attempted to scale the world's largest peak. But things went terribly wrong. Crowded conditions, bad judgement, and a bitter storm stopped many climbers in their tracks. Others were left for dead, or stranded on the frigid mountain. Anatoli Boukreev, head climbing guide for the Mountain Madness expedition, stepped into the heart of the storm and brought three of his clients down alive. Here is his amazing story-of an expedition fated for disaster, of the blind ambition that drives people to attempt such dangerous ventures, and of a modern-day hero, who risked his own life to save others..",0312965338,9780312965334),Mass Market Paperback,,297 pages,"
            Published
        July 15th 1998
         by St. Martin's Paperbacks

            
              (first published 1997)
            
","['Nonfiction', 'Adventure', 'Sports', 'Mountaineering', 'Travel', 'Autobiography', 'Memoir', 'Mountaineering', 'Climbing', 'Adventure', 'Survival', 'Biography', 'History', 'Nature', 'Outdoors']"
18571,"
      Left for Dead: My Journey Home from Everest
",Beck Weathers,"
  3.62
","

  5,006
  ratings
","

    395
    reviews
","As featured in the upcoming motion picture Everest, starring Jason Clarke, Josh Brolin, John Hawkes, Robin Wright, Emily Watson, Keira Knightley, Sam Worthington, and Jake Gyllenhaal
 
“I can tell you that some force within me rejected death at the last moment and then guided me, blind and stumbling—quite literally a dead man walking—into camp and the shaky start of my return to life.”  In 1996 Beck Weathers and a climbing team pushed toward the summit of Mount Everest. Then a storm exploded on the mountain, ripping the team to shreds, forcing brave men to scratch and crawl for their lives. Rescuers who reached Weathers saw that he was dying, and left him. Twelve hours later, the inexplicable occurred. Weathers appeared, blinded, gloveless, and caked with ice—walking down the mountain. In this powerful memoir, now featuring a new Preface, Weathers describes not only his escape from hypothermia and the murderous storm that killed eight climbers, but the journey of his life. This is the story of a man’s route to a dangerous sport and a fateful expedition, as well as the road of recovery he has traveled since; of survival in the face of certain death, the reclaiming of a family and a life; and of the most extraordinary adventure of all: finding the courage to say yes when life offers us a second chance.  Praise for Left for Dead  “Riveting . . . [a] remarkable survival story . . . Left for Dead takes a long, critical look at climbing: Weathers is particularly candid about how the demanding sport altered and strained his relationships.”—USA Today   “Ultimately, this engrossing tale depicts the difficulty of a man’s struggle to reform his life.”—Publishers Weekly",0440237084,9780440237082),Paperback,,352 pages,"
            Published
        November 6th 2001
         by Dell

            
              (first published 2000)
            
","['Nonfiction', 'Adventure', 'Sports', 'Mountaineering', 'Autobiography', 'Memoir', 'Biography', 'Travel']"
981132,"
      The Ice Soldier
",Paul Watkins,"
  3.56
","

  149
  ratings
","

    23
    reviews
","After barely surviving his tour as a mountaineer in the Italian Alps of the Second World War, William Bromley settled down and made a quiet life for himself: teaching history at a London boarding school, reading, a few drinks at the pub on Friday nights. That all ends when a soldier from William's mountain regiment reappears, calling in a bargain struck during the war. William must return to that perilous ground, reliving the terror of the war and confronting new dangers in ""a narrative so strong in imagery and detail that the reader can almost feel the gusts of an Alpine blizzard"" (Library Journal).",031242650X,9780312426507),Paperback,,352 pages,"
            Published
        December 12th 2006
         by Picador

            
              (first published 2006)
            
","['Fiction', 'Historical', 'Historical Fiction', 'Literature', 'War', 'War', 'World War II']"
7280497-defender-of-the-realm,"
      Defender of the Realm
",Corey Holst,"
  3.84
","

  56
  ratings
","

    20
    reviews
","A sweeping medieval adventure! The castle-town of Dansford is poised on the edge of the Welsh frontier in 12th century England. During a daring night attack, a simple merchant inadvertently becomes a hero and is taken on a journey of self-discovery to find the courage within him that he never knew he possessed. With new friends and a mistaken identity he is thrust into a world of nobility and manners where one wrong slip of the tongue could be the death of him. Defender Of The Realm is an exciting and often humorous ride through England of old that breaks down the social barriers of class distinction by examining what truly makes one noble. It's the adventure of a lifetime!",Defender,#1,Paperback,1st Edition,358 pages,"
            Published
        May 4th 2009
         by Createspace

      ","['Historical', 'Historical Fiction', 'Adventure', 'Fantasy', 'Historical']"
12003109-be-brave-be-strong,"
      Be Brave, Be Strong: A Journey Across the Great Divide
",Jill Homer,"
  4.30
","

  573
  ratings
","

    70
    reviews
","Jill is an unassuming recreational cyclist who has about as much in common with Lance Armstrong as she does with Michael Jordan. But despite her perceived athletic mediocrity, the newspaper editor from Alaska harbors an outlandish ambition: the ""world's toughest mountain bike race,"" a 2,740-mile journey from Canada to Mexico along the rugged spine of the Rocky Mountains. A race of that magnitude demands a daunting training plan, which Jill aspires to until she literally breaks the ice on a frozen lake in the Alaska wilderness. Serious frostbite proves to only be the beginning in a series of setbacks that threaten to change her dream from outlandish to impossible. But, as Jill explains to a skeptical friend, ""The fact that something’s impossible has never been a good reason not to try.""""Be Brave, Be Strong,"" is the true story of an adventure driven relentlessly forward as foundations crumble. This is a brutally honest account of one woman's incredible journey and simple discovery — to take on the world's toughest mountain bike race, one doesn't have to be the world's toughest woman. Not even close.",1463533136,9781463533137),Paperback,,350 pages,"
            Published
        May 25th 2011
         by Createspace Independent Publishing Platform

            
              (first published May 5th 2011)
            
","['Nonfiction', 'Travel', 'Adventure', 'Sports', 'Cycling', 'Autobiography', 'Memoir', 'Sports and Games', 'Sports', 'Biography']"
15817934-anything-worth-doing,"
      Anything Worth Doing: A true story of adventure, friendship and tragedy on the last of the West's great rivers
",Jo Deurbrouck,"
  4.08
","

  235
  ratings
","

    34
    reviews
","National Outdoor Book Award winning 'Anything Worth Doing' tells the unforgettable true story of larger-than-life whitewater raft guides Clancy Reece and Jon Barker, two men who share a love of wild rivers and an unbending will to live life on their terms, no matter the cost.	Clancy’s motto, ‘Anything worth doing is worth overdoing,’ leads them into a decade of beautiful—and beautifully strange—river adventures. Then, on June 8, 1996, in pursuit of a 24-hour speed record they intend to share only with a handful of friends, the men launch Clancy’s handmade dory, his proudest possession, onto Idaho’s renowned Salmon River at peak flood of an extreme high water year. This time the odds catch up with them.	With clarity reminiscent of Krakauer’s 'Into the Wild,' whitewater veteran Jo Deurbrouck carries us down the West’s great rivers and into the hearts, minds and homes of that rare breed for whom security is optional but freedom and passion are not. 'Anything Worth Doing'—taut and efficient, yet rich with insight—is well on its way to becoming an adventure classic.",0985257806,9780985257804),Paperback,,216 pages,"
            Published
        August 1st 2012
         by Sundog Book Publishing

            
              (first published January 1st 2012)
            
","['Adventure', 'Nonfiction', 'Outdoors', 'Wilderness']"
16147133-the-astrologer,"
      The Astrologer
",Scott G.F. Bailey,"
  3.88
","

  65
  ratings
","

    22
    reviews
","“As long as Denmark looks backward, there will be bloodshed.”It is December of 1601. Soren Andersmann, the Danish royal astrologer, has smuggled a trunk full of poisons, daggers, and a venomous snake into the royal castle at Elsinore. Though Soren knows nothing of the assassin’s trade, he has sworn to be the instrument of justice. King Christian IV has murdered Soren’s mentor and spiritual father, Tycho Brahe, the most famous astronomer the world has seen. Soren will have his revenge.The Astrologer takes us into the world of Europe on the edge of the Renaissance. It is a world ruled by the sword, where civilization is held in place by violence and blind loyalty. The birth of science is still overshadowed by medieval religion, but men are learning to think for themselves. In 1601, a man who thinks for himself is a dangerous man. Soren Andersmann, the astrologer, is becoming a dangerous man.",English,English,Paperback,First American Paperback,262 pages,"
            Published
        March 1st 2013
         by Rhemalda Publishing

            
              (first published February 6th 2013)
            
","['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Denmark', 'Historical', 'Fantasy', 'Literature', '17th Century', 'European Literature', 'Scandinavian Literature', 'Mystery']"
277630,"
      North To The Night: A Spiritual Odyssey In The Arctic
",Alvah Simon,"
  4.24
","

  954
  ratings
","

    126
    reviews
","In June of 1994 Alvah Simon and his wife, Diana, set off in their 36-foot sailboat to explore the hauntingly beautiful world of icebergs, tundra, and fjords lying high above the Arctic Circle. Four months later, unexpected events would trap Simon alone on his boat, frozen in ice 100 miles from the nearest settlement, with the long polar night stretching into darkness for months to come.  With his world circumscribed by screaming blizzards and marauding polar bears and his only companion a kittten named Halifax, Simon withstands months of crushing loneliness, sudden blindness, and private demons. Trapped in a boat buried beneath the drifting snow, he struggles through the perpertual darkness toward a spiritual awakening and an understanding of the forces that conspired to bring him there. He emerges five months later a transformed man.  Simon's powerful, triumphant story combines the suspense of ""Into Thin Air"" with a crystalline, lyrical prose to explore the hypnotic draw of one of the earth's deepest and most dangerous wildernesses.",1840183608,9781840183603),Paperback,,336 pages,"
            Published
        September 28th 2000
         by Mainstream Publishing

            
              (first published September 22nd 1998)
            
","['Nonfiction', 'Adventure', 'Travel', 'Autobiography', 'Memoir', 'Adventure', 'Survival']"
113380,"
      Maiden Voyage
",Tania Aebi,"
  4.13
","

  2,331
  ratings
","

    217
    reviews
","Tania Aebe was an eighteen-year-old dropout and barfly. She was going nowhere until her father offered her a challenge. He would offer her either a college education or a twenty-six-foot sloop in which she had to sail around the world alone. She chose the boat and for two years it was her home, as she negotiated weather, illness, fear, and ultimately, a spiritual quest that brought her home to herself....From the Paperback edition.",0345410122,9780345410122),Paperback,,304 pages,"
            Published
        September 29th 1996
         by Ballantine Books

            
              (first published 1989)
            
","['Nonfiction', 'Travel', 'Autobiography', 'Memoir', 'Adventure', 'Biography']"
20454895-story-of-the-ghost,"
      Story of The Ghost
",Charles  Mahoney,"
  4.43
","

  23
  ratings
","

    8
    reviews
",,English,English,Kindle Edition,,324 pages,"
            Published
        January 15th 2014
         by Somerset

            
              (first published January 13th 2014)
            
",[]
3501320-off-the-rails,"
      Off The Rails
",Tim Cope,"
  3.90
","

  246
  ratings
","

    20
    reviews
","It was one of those moments when you become so deeply involved with the experience that you begin to blend with the dirt.  This is the story of two twenty year old boys who travel on recumbent bicycles from Russia, across Siberia, the Gobi Desert, Mongolia to Beijing, in China. The journey takes fourteen months to complete across some of the world's most hard-to-access terrain.",1840243988,9781840243987),Paperback,,320 pages,"
            Published
        August 30th 2004
         by Summersdale Publishers

            
              (first published January 1st 2003)
            
","['Sports', 'Cycling', 'Travel', 'Cultural', 'Russia']"
22670133-the-zoo,"
      The Zoo: An Allegorical Adventure
",Stephen   Black,"
  3.03
","

  146
  ratings
","

    15
    reviews
","Have you ever thought about stepping into the past of a dynamic and vibrant metropolitan city, right before it came to a state of mass destruction and annihilation? How could such a thing happen and who were the characters that precipitated its decline? What were their motivations and how did they behave? The Zoo is an adventure that takes you on this treacherous journey. Filled with suspense, tension and thought-provoking themes, this witty story is a page-turner that will keep you on edge until the very last page.In the book, you travel on an intrepid three day adventure exploring the remains of a once energetic, but now desolated and uninhabited metropolis. You'll hear about the comical, yet tragic cast of characters (zoo animals) that caused the devastation through a chain of unanticipated events. You will experience the deep conflict between 'Larry the Monkey' and 'Victor the Bear' that set the wheels in motion for the catastrophic events that follow. You'll also come across a few principled characters that tried their best to prevent such happenings. In addition, for the clever reader there is a challenge to determine which major metropolitan city the book's setting was modeled after.In a metaphorical way, you may even find a certain resemblance to our own modern day state of affairs. At the core, The Zoo is a dystopian satire that provides keen insights into human behavior. Written in a classical tone and style reminiscent of 'Animal Farm' and 'War of the Worlds,' this is a book that will certainly cause you to see the world with a different perspective!",English,English,Paperback,Amazon CreateSpace Edition,114 pages,"
            Published
        June 29th 2014
         by CreateSpace Independent Publishing Platform

            
              (first published June 27th 2014)
            
","['Science Fiction', 'Politics', 'Fiction']"
22263770-chum,"
      Chum
",Adam Glendon Sidwell,"
  4.23
","

  31
  ratings
","

    6
    reviews
","From Adam Glendon Sidwell, Bestselling author of Evertaster and The Buttersmiths' Gold. ""A Young Adult adventure in a modern-day fame-fueled Wonderland aboard a pirate ship. Chum reminds me of an episode of Doctor Who: just as bizarre, and just as much fun."" -- Kevin L. Nielsen, author of SANDS. Thirteen-year-old Levi Middleworth insists he's got a Destiny, even if half the internet's tried to bully it out of him with a viral video. When a Hollywood executive in a trim green suit invites Levi to star on a reality TV show aboard a hi-tech pirate ship, Levi thinks his Destiny's finally come a knockin' - a bit of fame is exactly what he needs to finally make some friends his eighth grade year. But almost as soon as they set sail, the games aboard the ship turn savage, and he and his new bud Holly must do everything they can to find themselves some Chums - little round-headed autonomous toys - since failing to do so means getting thrown to the sharks.With the help of Levi's long-lost television hero and a tech-savvy pirate crew, Levi has to rethink his quest for fame in an attempt to save himself, his fellow contestants, and every human being on the beach from a feeding frenzy of grisly proportions.",English,English,Paperback,,240 pages,"
            Published
        October 22nd 2014
         by Future House Publishing

            
              (first published October 1st 2014)
            
","['Young Adult', 'Thriller', 'Science Fiction', 'Fiction']"
26088499-the-hard-times,"
      The Hard Times
",Russell Scott,"
  4.32
","

  19
  ratings
","

    6
    reviews
","The Hard Times is, first and foremost, a novel about how men love. It focuses not on simple lust nor affection, but the complex web of expectations, loyalty, duty, and desire that define the society of men, how they love women, how they love their families, and how they bind themselves to one another in friendship and in war. Taken from the news, declassified CIA documents, and the author’s personal experiences in Africa and Namibia, it is a fictional story superimposed on what’s actually happening in the diamond trade, today, where international politics and industry, play a strange game of hide and seek with illegal stones.It begins in Mississippi. Ray Moffett is an ER doc, and Ray is facing an abyss. When his best friend and former boss comes into the ER dead, just six weeks after his retirement party, Ray finds himself searching for meaning in his own life. All Ray has left is his work. Work, punctuated only by the occasional round of golf. That’s all he can see stretching between him and his own trip to the grave if something doesn’t change.A chance meeting with an African hunting guide, Fritz Dietrich, shows Ray a second chance to live the adventures he’d dreamed of as a boy. Dreams that were fueled by books written by men like Hemmingway, Ruark, and Capstick. Unfortunately, Fritz isn’t exactly what he seems.Ray finds himself hunting desert oryx in the Namib with Fritz, both men trapped. Fritz must kill Ray and use his papers to smuggle illegal diamonds. For Ray to get home alive, he’s going to have to kill Fritz and then, somehow find his way out of the most hostile desert on the face of the earth.",English,English,Hardcover,,238 pages,"
            Published
        September 1st 2015
         by China Grove Press

      ","['Fiction', 'Cultural', 'Africa']"
36627806-lost-heroes,"
      Lost Heroes (The Warrior Edda #1)
",Jason  Armenta,"
  4.58
","

  19
  ratings
","

    8
    reviews
","Freya Einarsdodder had sailed along the Gray Coast as a hired sword for years, cutting out a living among the warring factions of the south. Fierce, strong and with a striking beauty she has always had to trust her instinct and her blade as she fought for her place in the world. When she heard rumors of a Norse captain looking to take on crew in the great city of Calderon, she was eager for the chance to sail once more with her own people. There was no way she could have known that she would end up on a longship, with a thief, a priest and the imposing Captain Wolfgeir. Now dangerous waters await them all, filled with foul creatures, vicious pirates, magic and a ruthless king who may have a score to settle with the captain and his crew. But what is more dangerous, the wary king, the monsters that surround them or the captain himself; a man driven to succeed, a man determined to pry wealth and glory from whoever or whatever gets in his way.  Lost Heroes is the first book in a new Norse fantasy adventure series called The Warrior Edda. It is a fast paced, action-packed adventure novel that features intrigue, romance, conquest and plunder. With compelling characters and exciting storytelling, Lost Heroes, will plunge you into a deeply magical world fraught with danger and glory. ",//<![CDATA[,Combine,Kindle Edition,,249 pages,"
            Published
        November 18th 2017
         by Kalloria Press

      ","['Fantasy', 'Romance', 'Humor']"
36668528-the-serpent-s-fang,"
      The Serpent's Fang
",Ryan Mullaney,"
  3.89
","

  90
  ratings
","

    10
    reviews
","Not all treasures were meant to be discovered... In a short time, treasure huntress Simone Cassidy has made quite a name for herself in the field of discovering ancient ruins and lost artifacts. And now a secret branch of the U.S. government needs her help. The proposition: locate and retrieve The Serpent's Fang - a fabled Aztec ceremonial dagger used in ritual human sacrifice. For her efforts, she'll be given information about her parents, who died on a military base when she was still an infant.Possessed by the desire to dig into the mysteries of her past, Simone joins special operative Lincoln Lewis and field agent April Farren on what was supposed to be a simple expedition. But when a wealthy collector of rare antiquities and his team of hired mercenaries join the hunt, bullets fly and Simone quickly realizes the object she's after is no ordinary dagger, but a weapon whose unfathomable power must not fall into the wrong hands.The hunt for an exciting new archaeological action / adventure series is over. Now, the hunt for The Serpent's Fang begins. THE TREASURE HUNTRESS SERIES  The Serpent's Fang  The Tomb of Souls   coming Summer 2018 For more information, visit sunbirdbooks.org. ",The,#1,Kindle Edition,,233 pages,"
            Published
        November 27th 2017
         by Sunbird Books

      ",['Adventure']
154881,"
      Walking with Spring: The Story That Inspired Thousands of Appalachian Trail Thru-Hikers
",Earl V. Shaffer,"
  4.05
","

  347
  ratings
","

    38
    reviews
","In April 1948, the 11-year-old Appalachian Trail from Maine to Georgia was pretty much a wreck: Volunteer maintainers who hadn't been called to combat couldn't get rationed gasoline to get out there to keep it clear. In April 1948, so, pretty much, was Earl Shaffer, self-dubbed The Crazy One. He had come home from war in the Pacific where he had lost the dearest friend of his life. He needed to walk it off, and he did with the most primitive of gear. In four months, he walked with the merging spring from Georgia to Maine, bushwhacking to find the route more often than not-becoming the first to report a complete, single-journey trek on this footpath of more than 2,000 miles. More than 7,000 have since followed in his footsteps. These reflections on and from his first of three thru-hikes are often lyrical, full of history and local legend and his own quiet insights on life in the woods in a much different era all around.",0917953843,9780917953842),Paperback,,160 pages,"
            Published
        January 1st 2010
         by Appalachian Trail Conservancy

            
              (first published October 1st 1983)
            
","['Nonfiction', 'Travel', 'Environment', 'Nature', 'Adventure', 'Biography', 'Autobiography', 'Memoir']"
