2150,298137
2171,44001
2194,381112
2232,89731
2237,10941624
2245,117251
2248,194366
2257,17879512
2260,18685332
2261,22031070
2273,35648165
2274,13419125
2280,17833493
2289,25766585
2292,35164507
2298,16186085
2299,17454163
2302,14745338
2303,13495947
2306,12963457
2307,12030849
2308,17608096
2316,16200303
2319,30975899
2320,7557548
2323,23874411
2331,18373829
2334,22917
2338,11187861
2340,17383994
2341,127584
2348,32853031
2350,2533529
2357,16109045
2373,18341046
2378,8164566
2399,24985876
2411,24985673
2416,13038680
2428,22020052
2435,7785207
2448,18461055
2453,12292002
2457,22820335
2483,11051889
2484,16074582
2487,13496575
2521,11299
2552,38451700
2562,13568322
2570,32978448
2597,10737650
2607,13568619
2608,4831
2613,140671
2627,20646604
2629,35036409
2633,17317675
2642,18657517
2646,12439057
2652,6992777
2664,7182899
2703,11851522
2706,87425
2711,16045855
2715,3077
2720,17375956
2757,21414439
2776,7117109
2778,15992396
2779,14655460
2780,17567854
2782,17871711
2783,20569957
2784,18343754
2788,27273806
2790,28247
2794,30288377
2795,46038037
2800,18397370
2812,10286585
2816,15768536
2831,13495579
2834,15059301
2859,99110
2862,10628
2866,16162553
2873,16008403
2889,19468216
2890,18214458
2900,17553217
2904,16067683
2907,36440205
2917,19351043
2927,36219542
2938,27264916
2944,25146386
2951,13119818
2956,10473214
2982,34445549
3000,158771
3002,12857
3004,23000635
3006,41715111
3022,2548866
3034,14165516
3036,33124137
3037,11592779
3058,28405
3061,18075234
3062,18187013
3112,7907803
3118,17465450
3119,11756117
3131,16163690
3153,13070346
3156,13281637
3158,26264353
3162,3028
3177,13328554
3184,13507212
3186,18180495
21,2517
96,23306936
97,25642968
136,22022962
144,36630924
146,39754733
153,8864634
160,18759743
163,7504179
171,32854324
172,37569318
175,20827697
197,16235
200,21894948
201,27854760
224,32085
228,19513093
229,32673932
254,32148176
257,24164473
269,31818305
277,8934126
291,9992246
301,13551522
320,24150438
332,24676287
333,18527307
342,16205758
343,13364202
364,27016203
370,16032513
373,18527201
385,44671078
392,17621688
397,33245133
402,22719695
403,13604070
411,308381
414,17695104
415,17305079
439,7133965
453,379361
463,377994
468,39891438
470,7709454
476,1900888
483,7169478
485,32784266
494,15881019
500,18337873
501,2105808
503,10537287
508,937279
513,10519230
519,17286803
523,20344662
531,9659034
535,24846343
540,20745108
547,11983404
554,16704501
555,11956271
563,23347746
565,8545788
582,26875689
600,6990334
610,28229878
614,40642001
615,13279833
665,234352
673,103111
680,39916
690,6435893
697,160852
703,72111
722,2493
731,162898
734,8695
739,11
752,10623239
757,365
763,9460487
772,353
785,13361558
789,15982935
791,29661618
792,18853210
797,21538656
851,19405702
879,845322
882,25825065
889,36672950
909,16147133
912,20454895
914,22670133
915,22263770
916,26088499
979,282108
989,206807
1001,18209466
1008,2595482
1026,368731
1067,15798109
1099,5211
1100,5166
1123,10975
1151,9748274
1182,12009839
1184,15736823
1185,16069111
1187,17827458
1188,21569873
1195,15779402
1201,10289045
1216,4667024
1232,10331839
1236,37546044
1240,15826607
1257,18366549
1258,14596332
1259,20744126
1260,21400406
1265,25839566
1266,33230585
1268,16129272
1274,13055677
1277,33549610
1278,33536765
1279,33228523
1280,31840265
1295,6
1296,18423
1306,14201
1360,2657
1363,5470
1376,4671
1380,38447
1386,22628
1387,33
1408,13023
1417,338798
1426,37781
1436,157208
1464,34137888
1473,34758819
1475,25817162
1483,25685000
1484,22450833
1486,14114825
1495,11547870
1523,18474763
1531,17569691
1532,7105002
1533,36040949
1534,22383520
1536,18143995
1540,11891563
1543,3388200
1544,8815855
1547,18809753
1548,13265317
1550,17571569
1551,23617570
1552,20642947
1553,30302284
1560,13512533
1563,16171221
1570,8124176
1572,406425
1593,13168106
1595,12159292
1596,24998961
1602,11870085
1625,39999
1640,231804
1644,24280
1697,3412
1699,40199729
1700,1885
1707,14935
1736,9408584
1770,891812
1771,896627
1772,353937
1784,2660720
1790,656836
1813,18660669
1821,3819326
1822,178476
1823,12578077
1835,24958079
1857,5098079
1873,26016162
1889,5153799
1902,100915
1914,77767
1951,15779
2008,284996
2038,36314
2041,655
2045,9555
2050,17688
2053,3590
2054,878136
2059,70791
2068,252981
2077,169076
2079,54510
2092,6535724
2101,201113
2112,368819
2114,7443012
2115,13416644
2122,25032977
2125,6768377
2131,18342425
2132,7960550
2136,18663599
2137,32622355
2138,26020195
2144,18961828
2157,12377752
2159,12777921
2161,16200251
2164,17305935
2166,22470381
2170,25811997
2171,20435622
2173,27314122
2175,26234481
2176,28920191
2177,29566747
2180,16000076
2181,8251715
2189,40996659
2196,28054272
15,25795314
22,7179261
24,15811495
26,34836596
30,13276452
32,20890543
42,24870885
44,39106484
46,21469077
53,25585034
56,25234783
59,35166319
63,9161907
65,31557841
66,40605174
72,43543405
74,30332862
77,24980828
80,6356600
83,35498704
96,9985445
102,17571528
116,411858
121,110076
139,6545136
149,6998403
175,7915495
178,8959816
192,9428881
206,10814989
210,11377709
219,8738626
228,11367731
233,12009604
237,12131142
241,99275
242,639257
265,51210
266,369042
267,11520860
268,7328725
271,8586573
272,6376575
279,10831726
281,11292802
283,8558889
286,11816685
287,175094
289,16054114
294,13456241
302,12606552
305,6954133
310,14741092
313,10921814
324,15988913
325,13563138
326,13563459
327,12329684
342,11045949
345,17504941
348,17156652
351,9728443
354,15988798
362,11035999
370,2248060
376,18528872
379,18849550
382,19642065
384,10775602
385,11809722
390,4583614
393,16099844
395,17907518
403,20320531
405,17288674
415,17898228
419,18168183
421,18247580
432,20821163
434,17239167
437,21343446
444,22600962
445,17239876
446,7231086
451,23359127
452,18626680
453,13721291
455,7933002
456,19063472
460,570132
474,23693722
475,124084
481,10345708
482,15786285
483,22237407
488,20454084
491,19038481
495,16044785
496,18775203
501,23629814
502,13637128
507,34082
510,21952189
511,21893905
518,13244578
524,24851484
529,18144002
531,18184923
533,17612777
534,23130557
535,3678413
548,19110922
556,12509791
561,19127904
562,11387451
574,24464449
583,19319816
585,26163742
586,23621387
590,15802452
591,25425797
593,29740865
601,6559147
604,24281477
610,14999720
616,406581
618,23453106
634,32070489
635,27394330
649,29498416
651,17998754
652,33301106
653,33013201
654,12193787
658,31446987
660,30233217
682,18658071
686,33825190
692,29980525
694,13115173
695,17571527
696,16072510
705,27229264
714,31194232
731,35014553
734,27274346
735,36564601
737,9315358
740,25986688
744,24737683
746,37594559
747,21895563
761,36446647
762,38369242
766,26808672
767,39793011
770,42088819
772,13093195
781,40587406
785,43558389
789,29635067
795,43170489
802,31555221
805,35270328
808,7395317
810,13390903
812,8585653
815,21412246
816,34005800
818,28960325
820,936221
852,2671758
859,2163420
861,1264696
875,7879247
876,6671690
885,368931
888,9615624
900,125545
904,7744219
906,7099920
912,5948529
933,8456791
940,14417
945,11065215
952,6878545
954,3301993
955,8333930
2,536790
65,5305587
87,267972
92,127645
109,239924
115,366427
171,15039105
173,16704675
174,17733431
198,45162
211,25534180
238,37100
241,22874238
247,21457935
261,7144
263,15823480
278,5695
293,5697
301,143513
334,97380
367,20521018
380,13103
382,17402385
389,16498123
390,34925454
391,6871935
403,27265224
415,17610746
417,280111
423,9808992
425,13637004
430,13073792
434,29534348
439,10097825
453,25381851
456,11373730
457,21916488
510,386368
520,12300570
528,61659
535,24931179
538,21887119
549,833517
550,13556674
551,13107852
553,9528398
586,243705
594,7102816
615,17612327
618,22838489
620,26005372
621,33842567
629,17447106
631,20327230
633,22667306
635,36317772
639,19234450
640,22296359
681,114145
694,23236665
745,367308
792,8574
801,7363408
808,80213
823,16029250
828,16125177
902,95617
922,151928
1001,169875
1096,15873220
1143,31742324
1149,140076
1200,6388558
1220,8140709
1230,9378084
1252,18131745
1254,862041
1259,9418327
1272,2429135
1295,7937843
1296,12067
1319,18045891
1386,30
1406,826584
1411,65641
1444,784911
1469,22030172
1475,25473826
1476,25146134
1528,23692271
28,16174821
35,13335115
48,904453
71,25632620
78,15705646
79,12447
80,9625946
83,13502935
140,9293020
163,29908754
170,34384161
194,44790978
217,43615
223,19140611
231,34290
232,13037859
234,9418374
243,5091
249,23254234
261,15701981
307,23662030
310,18809142
311,17700908
320,31193811
326,12752817
328,31683094
335,16029333
336,19845545
350,20974478
351,22814699
352,8347892
354,17303563
355,17570395
357,9671774
358,29064356
359,18000415
365,12154391
366,15761611
368,17872544
370,18802174
371,22694455
376,27855583
377,22592196
378,28685163
379,22915102
381,17934474
382,25057557
383,28576057
384,35097869
385,36357812
387,29982241
390,16207047
391,19136114
392,20925940
393,25138176
410,22034
449,251688
501,390711
530,3130352
546,3852903
549,72741
576,3843020
577,6917842
584,3906664
589,2529491
590,3906662
623,443658
632,606818
651,358627
674,111596
676,13601949
677,1061294
719,7346
740,127169
777,17937413
